1.000000000000000	-116.968132875485000	179.863682537866000
1.002305238077900	-116.928132678918000	179.863368291967000
1.004615790278400	-116.888132481444000	179.863053321645000
1.006931668851800	-116.848132283058000	179.862737625230000
1.009252886076680	-116.808132083756000	179.862421201047000
1.011579454259900	-116.768131883535000	179.862104047419000
1.013911385736680	-116.728131682389000	179.861786162665000
1.016248692870700	-116.688131480314000	179.861467545098000
1.018591388054120	-116.648131277308000	179.861148193030000
1.020939483707680	-116.608131073363000	179.860828104766000
1.023292992280750	-116.568130868478000	179.860507278611000
1.025651926251410	-116.528130662647000	179.860185712863000
1.028016298126470	-116.488130455866000	179.859863405816000
1.030386120441620	-116.448130248130000	179.859540355763000
1.032761405761400	-116.408130039436000	179.859216560989000
1.035142166679340	-116.368129829778000	179.858892019778000
1.037528415818010	-116.328129619152000	179.858566730410000
1.039920165829060	-116.288129407555000	179.858240691159000
1.042317429393300	-116.248129194980000	179.857913900297000
1.044720219220800	-116.208128981425000	179.857586356091000
1.047128548050900	-116.168128766883000	179.857258056804000
1.049542428652320	-116.128128551352000	179.856929000696000
1.051961873823220	-116.088128334825000	179.856599186022000
1.054386896391260	-116.048128117299000	179.856268611033000
1.056817509213660	-116.008127898769000	179.855937273976000
1.059253725177290	-115.968127679231000	179.855605173094000
1.061695557198720	-115.928127458679000	179.855272306627000
1.064143018224310	-115.888127237109000	179.854938672810000
1.066596121230260	-115.848127014516000	179.854604269873000
1.069054879222660	-115.808126790896000	179.854269096044000
1.071519305237610	-115.768126566243000	179.853933149545000
1.073989412341240	-115.728126340554000	179.853596428595000
1.076465213629830	-115.688126113823000	179.853258931409000
1.078946722229830	-115.648125886045000	179.852920656196000
1.081433951297940	-115.608125657216000	179.852581601164000
1.083926914021200	-115.568125427331000	179.852241764515000
1.086425623617060	-115.528125196385000	179.851901144447000
1.088930093333430	-115.488124964372000	179.851559739153000
1.091440336448760	-115.448124731289000	179.851217546824000
1.093956366272090	-115.408124497130000	179.850874565644000
1.096478196143180	-115.368124261890000	179.850530793797000
1.099005839432520	-115.328124025564000	179.850186229458000
1.101539309541410	-115.288123788148000	179.849840870800000
1.104078619902070	-115.248123549635000	179.849494715993000
1.106623783977660	-115.208123310022000	179.849147763201000
1.109174815262400	-115.168123069303000	179.848800010585000
1.111731727281590	-115.128122827472000	179.848451456300000
1.114294533591730	-115.088122584525000	179.848102098498000
1.116863247780560	-115.048122340457000	179.847751935327000
1.119437883467150	-115.008122095263000	179.847400964931000
1.122018454301960	-114.968121848936000	179.847049185448000
1.124604973966920	-114.928121601473000	179.846696595013000
1.127197456175510	-114.888121352867000	179.846343191757000
1.129795914672800	-114.848121103114000	179.845988973805000
1.132400363235560	-114.808120852208000	179.845633939279000
1.135010815672310	-114.768120600144000	179.845278086298000
1.137627285823430	-114.728120346916000	179.844921412974000
1.140249787561170	-114.688120092520000	179.844563917415000
1.142878334789770	-114.648119836949000	179.844205597727000
1.145512941445530	-114.608119580199000	179.843846452009000
1.148153621496880	-114.568119322263000	179.843486478358000
1.150800388944430	-114.528119063137000	179.843125674864000
1.153453257821090	-114.488118802815000	179.842764039614000
1.156112242192100	-114.448118541291000	179.842401570691000
1.158777356155120	-114.408118278560000	179.842038266172000
1.161448613840340	-114.368118014617000	179.841674124132000
1.164126029410490	-114.328117749455000	179.841309142640000
1.166809617060960	-114.288117483069000	179.840943319760000
1.169499391019870	-114.248117215454000	179.840576653553000
1.172195365548130	-114.208116946603000	179.840209142074000
1.174897554939530	-114.168116676511000	179.839840783375000
1.177605973520800	-114.128116405173000	179.839471575502000
1.180320635651730	-114.088116132582000	179.839101516499000
1.183041555725160	-114.048115858733000	179.838730604402000
1.185768748167160	-114.008115583620000	179.838358837245000
1.188502227437020	-113.968115307237000	179.837986213057000
1.191242008027370	-113.928115029579000	179.837612729862000
1.193988104464270	-113.888114750639000	179.837238385679000
1.196740531307240	-113.848114470411000	179.836863178524000
1.199499303149380	-113.808114188890000	179.836487106407000
1.202264434617410	-113.768113906069000	179.836110167335000
1.205035940371790	-113.728113621943000	179.835732359307000
1.207813835106780	-113.688113336505000	179.835353680322000
1.210598133550480	-113.648113049750000	179.834974128372000
1.213388850464970	-113.608112761672000	179.834593701443000
1.216186000646360	-113.568112472263000	179.834212397518000
1.218989598924860	-113.528112181519000	179.833830214576000
1.221799660164870	-113.488111889433000	179.833447150590000
1.224616199265040	-113.448111595998000	179.833063203530000
1.227439231158400	-113.408111301209000	179.832678371358000
1.230268770812380	-113.368111005060000	179.832292652035000
1.233104833228900	-113.328110707543000	179.831906043516000
1.235947433444510	-113.288110408653000	179.831518543750000
1.238796586530360	-113.248110108384000	179.831130150683000
1.241652307592410	-113.208109806728000	179.830740862255000
1.244514611771380	-113.168109503681000	179.830350676402000
1.247383514242940	-113.128109199234000	179.829959591056000
